序号,接口表名,数据类别,id,biz_unique_id,app_group_id,app_group_name,top_group_code,achievement_code,achievement_provider,achievement_desc,achievement_type,apply_industry,served_scene,online_time,create_time,update_time,del_status,favorited,来源接口
363,DATA_INNOVATION,创新成果-数据创新成果,212,355,32,API产品,DATA,市级采购废标公告信息查询,北京金融大数据有限公司,"调取市级政府采购项目废标记录及作废原因，分析企业投标失败频次，研判市场竞争力与项目履约隐患，排查经营订单不及预期的信贷风险。
",API产品,J,,2026-07-03 15:19:39,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
364,DATA_INNOVATION,创新成果-数据创新成果,213,354,32,API产品,DATA,区级政府采购合同附件信息查询,北京金融大数据有限公司,"精准研判应收账款质量，夯实信贷审查依据。
",API产品,J,,2026-07-03 15:17:53,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
365,DATA_INNOVATION,创新成果-数据创新成果,214,353,32,API产品,DATA,市级政府采购合同附件信息查询,北京金融大数据有限公司,"深挖项目细节，核验回款周期与履约约束，防范业务造假风险。
",API产品,J,,2026-07-03 15:16:10,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
366,DATA_INNOVATION,创新成果-数据创新成果,215,352,32,API产品,DATA,区级政府采购合同签订信息查询,北京金融大数据有限公司,"获取采购合同信息，锁定真实业务收入，为授信评审提供真实业务佐证。
",API产品,J,,2026-07-03 15:14:31,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
367,DATA_INNOVATION,创新成果-数据创新成果,216,351,32,API产品,DATA,区级政府采购中标信息查询,北京金融大数据有限公司,"根据企业中标项目与合同金额，佐证经营收入稳定性，为授信评估提供业务凭证。
",API产品,J,,2026-07-03 15:12:18,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
368,DATA_INNOVATION,创新成果-数据创新成果,217,350,32,API产品,DATA,市级政府采购合同信息查询,北京金融大数据有限公司,"获取采购合同信息，锁定真实业务收入，为授信评审提供真实业务佐证。
",API产品,J,,2026-07-03 15:10:02,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
369,DATA_INNOVATION,创新成果-数据创新成果,218,349,32,API产品,DATA,市级政府采购中标信息查询,北京金融大数据有限公司,"根据企业中标项目与合同金额，佐证经营收入稳定性，为授信评估提供业务凭证。
",API产品,J,,2026-07-03 15:07:22,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
370,DATA_INNOVATION,创新成果-数据创新成果,219,348,32,API产品,DATA,企业主要人员信息核验,北京金融大数据有限公司,企业主要人员的证件号码和统一社会信用代码的信息的一致性。,API产品,J,,2026-07-03 15:05:46,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
371,DATA_INNOVATION,创新成果-数据创新成果,220,347,32,API产品,DATA,北京库-纳税A级企业核查,北京金融大数据有限公司,"检查企业名称和统一社会信用代码的信息的一致性，然后对在京企业进行纳税A级核查助力金融机构对公贷前尽调，以 A 级纳税信用衡量企业履约能力与合规资质，严防税务信用造假骗贷，强化银税贷款风控效果。
",API产品,J,,2026-07-03 15:03:51,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
372,DATA_INNOVATION,创新成果-数据创新成果,221,346,32,API产品,DATA,北京市人民政府质量管理奖信息查询,北京金融大数据有限公司,"核验企业获奖及提名资质，查证获奖记录，佐证企业质量管理水平与综合实力，为授信评审提供荣誉资质依据。
",API产品,J,,2026-07-03 15:01:53,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
373,DATA_INNOVATION,创新成果-数据创新成果,222,345,32,API产品,DATA,高新企业信息查询,北京金融大数据有限公司,"核验高新技术企业资质、认定年限与证书有效期，核实科技企业资质真伪，辅助评估企业技术实力与经营潜力。
",API产品,J,,2026-07-03 14:54:20,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
374,DATA_INNOVATION,创新成果-数据创新成果,223,344,32,API产品,DATA,市级单一来源公告信息查询,北京金融大数据有限公司,"检索市级政府采购单一来源公示，掌握企业中标项目与订单规模，核验政企合作实力，辅助评估企业营收稳定性。
",API产品,J,,2026-07-03 14:52:07,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
375,DATA_INNOVATION,创新成果-数据创新成果,224,343,32,API产品,DATA,股权出质信息查询,北京金融大数据有限公司,"一键调取股权质押登记记录，识别企业过度融资隐患，为对公授信评估资金压力。
",API产品,J,,2026-07-03 14:50:36,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
376,DATA_INNOVATION,创新成果-数据创新成果,225,342,32,API产品,DATA,北京库-经营异常信息查询,北京金融大数据有限公司,"快速检索企业在北京地区是否列入经营异常名录，查明失联、未年报等异常事由，精准筛除高风险主体，严把对公授信准入关口。
",API产品,J,,2026-07-03 14:48:56,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
377,DATA_INNOVATION,创新成果-数据创新成果,226,341,32,API产品,DATA,分支机构查询,北京金融大数据有限公司,"全面掌握企业经营布局，防范经营主体信息遗漏。
",API产品,J,,2026-07-03 14:47:12,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
378,DATA_INNOVATION,创新成果-数据创新成果,227,340,32,API产品,DATA,企业变更记录查询,北京金融大数据有限公司,"排查企业借助频繁变更主体转移债务、逃避偿债责任的行为，为对公授信尽职调查提供完整的历史溯源数据支撑。
",API产品,J,,2026-07-03 14:11:47,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
379,DATA_INNOVATION,创新成果-数据创新成果,228,339,32,API产品,DATA,企业对外投资信息查询,北京金融大数据有限公司,"查询企业全部对外股权投资，梳理关联企业图谱，识别隐性关联主体，防范资产转移与关联授信风险。
",API产品,J,,2026-07-03 14:10:02,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
380,DATA_INNOVATION,创新成果-数据创新成果,229,338,32,API产品,DATA,小微企业信息核查,北京金融大数据有限公司,"辨别主体真伪，保障小微贷款精准投放至真正符合条件的中小经营主体。
",API产品,J,,2026-07-03 14:08:18,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
381,DATA_INNOVATION,创新成果-数据创新成果,230,337,32,API产品,DATA,投资人分期缴付信息查询,北京金融大数据有限公司,支撑贷前资本实力核验，拦截资本不实企业，排查出资瑕疵，识破虚高注册资本用户。,API产品,J,,2026-07-03 14:06:45,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
382,DATA_INNOVATION,创新成果-数据创新成果,231,336,32,API产品,DATA,企业人员关联关系查询,北京金融大数据有限公司,"根据公民身份证号码查询企业人员关联关系。
",API产品,J,,2026-07-03 14:04:55,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
383,DATA_INNOVATION,创新成果-数据创新成果,232,335,32,API产品,DATA,企业投资人信息查询,北京金融大数据有限公司,"核验投资人真实性，挖掘跨企业关联关系，支撑对公贷前尽职调查与反欺诈审核。
",API产品,J,,2026-07-03 14:03:19,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
384,DATA_INNOVATION,创新成果-数据创新成果,233,334,32,API产品,DATA,企业高管信息查询,北京金融大数据有限公司,"核验人员任职真伪，挖掘跨企业关联关系，支撑对公贷前尽职调查与反欺诈审核。
",API产品,J,,2026-07-03 14:01:42,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
385,DATA_INNOVATION,创新成果-数据创新成果,234,333,32,API产品,DATA,月度工资收入金额评估,北京金融大数据有限公司,是一款工资性收入评估产品，通过多维度底层，预测个人的月度工资性收入区间。,API产品,J,,2026-07-03 09:28:31,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
386,DATA_INNOVATION,创新成果-数据创新成果,235,332,32,API产品,DATA,月度工资收入金额评估接口,北京金融大数据有限公司,评估一个人的工资性收入，评估个人的现金流情况，有效识别其还款能力。,API产品,J,,2026-07-03 09:24:20,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
387,DATA_INNOVATION,创新成果-数据创新成果,236,331,32,API产品,DATA,综合收入能力评分B版接口,北京金融大数据有限公司,评估一个人的综收入能力和工作稳定性，助力金融机构的精准授信和降低个人息费。,API产品,J,,2026-07-03 09:20:58,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
388,DATA_INNOVATION,创新成果-数据创新成果,237,330,32,API产品,DATA,综合收入能力评分A版接口,北京金融大数据有限公司,评估一个人的综收入能力和工作稳定性，助力金融机构的精准授信和降低个人息费。,API产品,J,,2026-07-03 09:06:46,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
389,DATA_INNOVATION,创新成果-数据创新成果,238,329,32,API产品,DATA,企业基本信息查询,北京金融大数据有限公司,"核验企业主体真伪，助力金融机构与政务部门核查其经营资质，快速完成对公贷前初审，拦截空壳企业，杜绝信贷欺诈。
",API产品,J,,2026-07-02 17:42:18,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
390,DATA_INNOVATION,创新成果-数据创新成果,239,328,32,API产品,DATA,还款能力预警查询,北京金融大数据有限公司,该产品主要统计个人的工作性收入波动情况，用于金融风控场景的贷中和贷后风控监控。,API产品,J,,2026-07-02 17:16:13,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
391,DATA_INNOVATION,创新成果-数据创新成果,240,327,32,API产品,DATA,单位成员2年缴费工资评分,北京金融大数据有限公司,近2的测算社保缴纳基数的工资性收入，主要应用场景为金融风控，高效便捷的数据使用和客户增信。,API产品,J,,2026-07-02 17:09:45,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
392,DATA_INNOVATION,创新成果-数据创新成果,241,326,32,API产品,DATA,社保单位成员缴存明细详情查询,北京金融大数据有限公司,个人社会缴纳的记录明细，助力金融风控风险压降、招聘诚信体系建设等。,API产品,J,,2026-07-02 16:44:48,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
393,DATA_INNOVATION,创新成果-数据创新成果,242,325,32,API产品,DATA,社保数据查询,北京金融大数据有限公司,该产品主要统计近1/2/3个月是否缴纳社保，助力金融风控风险压降、招聘诚信体系建设等。,API产品,J,,2026-07-02 16:42:28,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
394,DATA_INNOVATION,创新成果-数据创新成果,243,324,32,API产品,DATA,企业信息核查,北京金融大数据有限公司,"检查企业名称和统一社会信用代码的信息的一致性。
",API产品,J,,2026-07-02 16:42:26,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
395,DATA_INNOVATION,创新成果-数据创新成果,244,323,32,API产品,DATA,社保参保情况查询,北京金融大数据有限公司,该产品主要是统计个人社保近3、6、12等月的连续、累计缴纳月数。,API产品,J,,2026-07-02 16:40:14,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
396,DATA_INNOVATION,创新成果-数据创新成果,245,322,32,API产品,DATA,印花税征收信息查询,北京金融大数据有限公司,"根据纳税人识别号，年度，月份，查询印花税征收信息。
",API产品,J,,2026-07-02 16:39:02,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
397,DATA_INNOVATION,创新成果-数据创新成果,246,321,32,API产品,DATA,社保单位成员缴存信息查询,北京金融大数据有限公司,依托社保标准化参保缴存数据库，构建多字段智能检索比对引擎，支持按单位统一社会信用代码、职工身份证号、参保时段、缴费基数等多条件精准筛选、批量导出合规化缴存汇总数据，实现海量参保记录毫秒级查询核验，满足企业批量人员核查需求。,API产品,J,,2026-07-02 16:37:16,2026-07-09 10:19:12,2026-07-09 10:19:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
