序号,接口表名,数据类别,id,biz_unique_id,data_code,data_name,dept_name,service_type,is_shared,is_open,sample_data_json,sample_data_keyword,data_url,create_time,update_time,data_time,del_status,valid_status,visit_count,domain_name,domain_type,organation_name,data_subject,favorited,来源接口
8327,GOV_DATA,数字资源-政府侧数据,2133,AJ-AAH-AX-AA,AJ-AAH-AX-AA,总预算会计核算数据,北京市财政局,DATA,无条件共享,否,"[{""币种"":""人民币"",""查询方式"":""按凭证查询"",""预算级次"":""市级"",""结束时间"":""2024-12-31"",""开始时间"":""2024-01-01"",""会计科目"":""一般公共预算收入"",""凭证号"":""PZ202400001"",""凭证日期"":""2024-03-01"",""记账日期"":""2024-03-01"",""凭证状态"":""正常"",""凭证类型"":""PZ202400001"",""会计期间"":""2024-01""},{""币种"":""人民币"",""查询方式"":""按科目查询"",""预算级次"":""区级"",""结束时间"":""2025-12-31"",""开始时间"":""2025-01-01"",""会计科目"":""国库存款"",""凭证号"":""PZ202500002"",""凭证日期"":""2024-04-07"",""记账日期"":""2024-04-07"",""凭证状态"":""有效"",""凭证类型"":""PZ202500002"",""会计期间"":""2025-02""}]",人民币。按凭证查询。市级。结束时间。开始时间。一般公共预算收入。PZ202400001。凭证日期。记账日期。正常。PZ202400001。2024-01；人民币。按科目查询。区级。结束时间。开始时间。国库存款。PZ202500002。凭证日期。记账日期。有效。PZ202500002。2025-02,,2026-06-05 18:33:48,2026-07-08 11:28:27,2025-01-01 00:00:00,0,0,0,财税金融,经济发展类,国库处,其他类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
8328,GOV_DATA,数字资源-政府侧数据,2132,AJ-AAE-AC-AA,AJ-AAE-AC-AA,税种增减、税目税率调整、减免税等建议的报告,北京市财政局,DATA,有条件共享,否,"[{""发布单位"":""北京市财政局"",""发布时间"":""2024-03-01"",""报告名称"":""关于税种税率调整及减免税建议的调研报告（2024年）""},{""发布单位"":""北京市教育委员会"",""发布时间"":""2024-04-07"",""报告名称"":""关于税种税率调整及减免税建议的调研报告（2025年）""}]",北京市财政局。发布时间。关于税种税率调整及减免税建议的调研报告（2024年）；北京市教育委员会。发布时间。关于税种税率调整及减免税建议的调研报告（2025年）,,2026-06-05 18:33:47,2026-07-08 11:28:27,2016-05-01 00:00:00,0,0,0,财税金融,经济发展类,税政处（非税收入管理处）,法人类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
8329,GOV_DATA,数字资源-政府侧数据,2131,AJ-AAG-AK-CB,AJ-AAG-AK-CB,北京市本年一般公共预算支出计划情况表,北京市财政局,DATA,无条件共享,否,"[{""本年计划数基本建设（万元）"":""128500.0"",""经费支出计划数为执行数%"":""92.6%"",""本年计划数小计（万元）"":""128500.0"",""上年执行数经费支出（万元）"":""128500.0"",""上年执行数小计（万元）"":""128500.0"",""项目"":""农村饮水安全提升项目"",""本年计划数经费支出（万元）"":""128500.0"",""上年执行数基本建设（万元）"":""128500.0"",""年份"":""2024""},{""本年计划数基本建设（万元）"":""201750.0"",""经费支出计划数为执行数%"":""96.7%"",""本年计划数小计（万元）"":""201750.0"",""上年执行数经费支出（万元）"":""201750.0"",""上年执行数小计（万元）"":""201750.0"",""项目"":""小型水库除险加固项目"",""本年计划数经费支出（万元）"":""201750.0"",""上年执行数基本建设（万元）"":""201750.0"",""年份"":""2025""}]",本年计划数基本建设（万元）。92.6%。本年计划数小计（万元）。上年执行数经费支出（万元）。上年执行数小计（万元）。农村饮水安全提升项目。本年计划数经费支出（万元）。上年执行数基本建设（万元）。年份；本年计划数基本建设（万元）。96.7%。本年计划数小计（万元）。上年执行数经费支出（万元）。上年执行数小计（万元）。小型水库除险加固项目。本年计划数经费支出（万元）。上年执行数基本建设（万元）。年份,,2026-06-05 18:33:47,2026-07-08 11:28:27,2022-01-01 00:00:00,0,0,0,财税金融,经济发展类,预算处,其他类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
8330,GOV_DATA,数字资源-政府侧数据,2130,AJ-AAJ-AC-AA,AJ-AAJ-AC-AA,北京市年度政府债务限额、余额、新增政府债务限额情况表,北京市财政局,DATA,无条件共享,是,"[{""政府新增专项债务限额"":""128.5"",""政府新增一般债务限额"":""128.5"",""政府新增债务限额合计"":""128.5"",""政府专项债务余额"":""128.5"",""政府一般债务余额"":""128.5"",""政府债务余额合计"":""128.5"",""政府专项债务限额"":""128.5"",""政府一般债务限额"":""128.5"",""政府债务限额合计"":""128.5"",""地区"":""东城区""},{""政府新增专项债务限额"":""201.75"",""政府新增一般债务限额"":""201.75"",""政府新增债务限额合计"":""201.75"",""政府专项债务余额"":""201.75"",""政府一般债务余额"":""201.75"",""政府债务余额合计"":""201.75"",""政府专项债务限额"":""201.75"",""政府一般债务限额"":""201.75"",""政府债务限额合计"":""201.75"",""地区"":""西城区""}]",政府新增专项债务限额。政府新增一般债务限额。政府新增债务限额合计。政府专项债务余额。政府一般债务余额。政府债务余额合计。政府专项债务限额。政府一般债务限额。政府债务限额合计。东城区；政府新增专项债务限额。政府新增一般债务限额。政府新增债务限额合计。政府专项债务余额。政府一般债务余额。政府债务余额合计。政府专项债务限额。政府一般债务限额。政府债务限额合计。西城区,http://data.beijing.gov.cn/zyml/ajg/sczj/16fc6c8f1a9348a3ba211b485adf15d0.htm,2026-06-05 18:33:47,2026-07-08 11:28:27,2014-12-01 00:00:00,0,0,0,财税金融,经济发展类,债务管理处,其他类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
8331,GOV_DATA,数字资源-政府侧数据,2129,AJ-AAJ-AE-AA,AJ-AAJ-AE-AA,政府债务管理及风险防控措施制度,北京市财政局,DATA,无条件共享,否,"[{""发布时间"":""2024-03-01"",""发布单位"":""北京市财政局"",""文件名称"":""关于印发政府债务管理及风险防控措施制度的通知""},{""发布时间"":""2024-04-07"",""发布单位"":""北京市教育委员会"",""文件名称"":""关于印发政府债务管理及风险防控措施制度的通知""}]",发布时间。北京市财政局。关于印发政府债务管理及风险防控措施制度的通知；发布时间。北京市教育委员会。关于印发政府债务管理及风险防控措施制度的通知,,2026-06-05 18:33:47,2026-07-08 11:28:27,2015-12-01 00:00:00,0,0,0,财税金融,经济发展类,债务管理处,"法人类数据资源,政策文件类数据资源",false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
8332,GOV_DATA,数字资源-政府侧数据,2128,AJ-AAW-AD-AA,AJ-AAW-AD-AA,市金融监管局预算管理政策性文件,北京市财政局,DATA,无条件共享,否,"[{""发布单位"":""北京市财政局"",""发布时间"":""2024-03-01"",""文件名称"":""关于印发市金融监管局预算管理政策性文件的通知""},{""发布单位"":""北京市教育委员会"",""发布时间"":""2024-04-07"",""文件名称"":""关于印发市金融监管局预算管理政策性文件的通知""}]",北京市财政局。发布时间。关于印发市金融监管局预算管理政策性文件的通知；北京市教育委员会。发布时间。关于印发市金融监管局预算管理政策性文件的通知,,2026-06-05 18:33:47,2026-07-08 11:28:27,2014-01-01 00:00:00,0,0,0,财税金融,经济发展类,金融处,"法人类数据资源,政策文件类数据资源",false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
8333,GOV_DATA,数字资源-政府侧数据,2127,AJ-AAY-AL-AA,AJ-AAY-AL-AA,本市高级会计师评审政策文件,北京市财政局,DATA,无条件共享,否,"[{""发布单位"":""北京市财政局"",""发布时间"":""2024-03-01"",""文件名称"":""关于印发本市高级会计师评审政策的通知""},{""发布单位"":""北京市教育委员会"",""发布时间"":""2024-04-07"",""文件名称"":""关于印发本市高级会计师评审政策的通知""}]",北京市财政局。发布时间。关于印发本市高级会计师评审政策的通知；北京市教育委员会。发布时间。关于印发本市高级会计师评审政策的通知,,2026-06-05 18:33:47,2026-07-08 11:28:27,2019-01-01 00:00:00,0,0,0,财税金融,经济发展类,会计处,"法人类数据资源,政策文件类数据资源",false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
8334,GOV_DATA,数字资源-政府侧数据,2126,AJ-ABB-AF-AA,AJ-ABB-AF-AA,本市财政监督的政策和制度,北京市财政局,DATA,无条件共享,否,"[{""发布单位"":""北京市财政局"",""发布时间"":""2024-03-01"",""文件名称"":""关于印发本市财政监督的政策和制度的通知""},{""发布单位"":""北京市教育委员会"",""发布时间"":""2024-04-07"",""文件名称"":""关于印发本市财政监督的政策和制度的通知""}]",北京市财政局。发布时间。关于印发本市财政监督的政策和制度的通知；北京市教育委员会。发布时间。关于印发本市财政监督的政策和制度的通知,,2026-06-05 18:33:47,2026-07-08 11:28:27,2019-01-01 00:00:00,0,0,0,财税金融,经济发展类,财政监督处（内部控制办公室）,"法人类数据资源,政策文件类数据资源",false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
8335,GOV_DATA,数字资源-政府侧数据,2125,AJ-AAR-AM-AA,AJ-AAR-AM-AA,社会保险基金收支预算数据,北京市财政局,DATA,无条件共享,否,"[{""年末滚存结余"":""128.5"",""本年收支结余"":""128.5"",""支出"":""128.5"",""收入"":""128.5"",""年度"":""2024""},{""年末滚存结余"":""201.75"",""本年收支结余"":""201.75"",""支出"":""201.75"",""收入"":""201.75"",""年度"":""2025""}]",年末滚存结余。本年收支结余。支出。收入。年度；年末滚存结余。本年收支结余。支出。收入。年度,,2026-06-05 18:33:47,2026-07-08 11:28:27,2013-06-01 00:00:00,0,0,0,财税金融,经济发展类,社会保障处,其他类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
8336,GOV_DATA,数字资源-政府侧数据,2124,AJ-AAC-AG-AV,AJ-AAC-AG-AV,库存票据销毁信息,北京市财政局,DATA,无条件共享,否,"[{""销毁票据名称"":""库存票据销毁信息模拟值1"",""销毁日期"":""2024-03-01""},{""销毁票据名称"":""库存票据销毁信息模拟值2"",""销毁日期"":""2024-04-07""}]",库存票据销毁信息模拟值1。销毁日期；库存票据销毁信息模拟值2。销毁日期,,2026-06-05 18:33:47,2026-07-08 11:28:27,2023-09-04 17:39:00,0,0,0,财税金融,经济发展类,综合处,其他类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
8337,GOV_DATA,数字资源-政府侧数据,2123,AJ-AAP-AF-AA,AJ-AAP-AF-AA,本市教育方面部门项目库管理,北京市财政局,DATA,无条件共享,否,"[{""经办人电话"":""138****5600"",""项目经办人"":""王磊"",""项目期限"":""2024-01至2024-12"",""起始时间"":""2024-01-01"",""项目编码"":""XM20240001"",""职能职责与活动"":""负责项目组织实施、资金使用管理、绩效目标跟踪和验收资料归集。"",""项目名称"":""农村饮水安全提升项目"",""项目总额"":""128.5"",""单位编码"":""DW2024100"",""实施单位"":""北京市第一实验学校""},{""经办人电话"":""138****5601"",""项目经办人"":""李娜"",""项目期限"":""2025-01至2025-12"",""起始时间"":""2025-01-01"",""项目编码"":""XM20250002"",""职能职责与活动"":""负责项目组织实施、资金使用管理、绩效目标跟踪和验收资料归集。"",""项目名称"":""小型水库除险加固项目"",""项目总额"":""201.75"",""单位编码"":""DW2025101"",""实施单位"":""北京市朝阳区教育财务核算中心""}]",经办人电话。王磊。2024-01至2024-12。起始时间。XM20240001。负责项目组织实施、资金使用管理、绩效目标跟踪和验收资料归集。。农村饮水安全提升项目。项目总额。DW2024100。北京市第一实验学校；经办人电话。李娜。2025-01至2025-12。起始时间。XM20250002。负责项目组织实施、资金使用管理、绩效目标跟踪和验收资料归集。。小型水库除险加固项目。项目总额。DW2025101。北京市朝阳区教育财务核算中心,,2026-06-05 18:33:47,2026-07-08 11:28:27,2022-01-16 15:17:45,0,0,0,财税金融,经济发展类,教育事业处,法人类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
8338,GOV_DATA,数字资源-政府侧数据,2122,AJ-AAG-AJ-AA,AJ-AAG-AJ-AA,财政管理体制政策文件,北京市财政局,DATA,有条件共享,否,"[{""发布单位"":""北京市财政局"",""文件名称"":""关于印发财政管理体制政策的通知"",""发布时间"":""2024-03-01""},{""发布单位"":""北京市教育委员会"",""文件名称"":""关于印发财政管理体制政策的通知"",""发布时间"":""2024-04-07""}]",北京市财政局。关于印发财政管理体制政策的通知。发布时间；北京市教育委员会。关于印发财政管理体制政策的通知。发布时间,,2026-06-05 18:33:47,2026-07-08 11:28:27,2014-01-01 00:00:00,0,0,0,财税金融,经济发展类,预算处,"法人类数据资源,政策文件类数据资源",false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
8339,GOV_DATA,数字资源-政府侧数据,2121,AJ-AAC-AB-AA,AJ-AAC-AB-AA,北京市市级有关部门政府购买服务指导性目录,北京市财政局,DATA,无条件共享,否,"[{""文件内容"":""目录涵盖教育、养老、就业服务等政府购买服务事项，共18项。"",""发布单位"":""北京市财政局"",""发布时间"":""2024-03-01"",""文件名称"":""2024年北京市市级有关部门政府购买服务指导性目录目录""},{""文件内容"":""目录涵盖教育、养老、就业服务等政府购买服务事项，共24项。"",""发布单位"":""北京市教育委员会"",""发布时间"":""2024-04-07"",""文件名称"":""2025年北京市市级有关部门政府购买服务指导性目录目录""}]",目录涵盖教育、养老、就业服务等政府购买服务事项，共18项。。北京市财政局。发布时间。2024年北京市市级有关部门政府购买服务指导性目录目录；目录涵盖教育、养老、就业服务等政府购买服务事项，共24项。。北京市教育委员会。发布时间。2025年北京市市级有关部门政府购买服务指导性目录目录,,2026-06-05 18:33:47,2026-07-08 11:28:27,2017-08-01 00:00:00,0,0,0,财税金融,经济发展类,综合处,"法人类数据资源,政策文件类数据资源",false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
